customer_id,contract_type,contract_start_date,last_call_date,minutes_used_two_months_ago,minutes_used_last_month,minutes_used_current_month,helpdesk_calls_3m,avg_monthly_bill,unpaid_invoices,region_code,retention_offer_sent,region_churn_rate,contract_end_date,churn
C02706,Prepaid,2020-05-28,2023-06-04,109,97,106,0,,0,9160,0,0.153,,0
C01849,Postpaid,2022-05-12,2023-06-08,175,190,178,2,45.7,0,9160,1,0.153,2025-06-17,0
C01555,Prepaid,2014-07-31,2023-06-25,69,68,66,2,,0,3001,0,0.0,,0
C03940,Prepaid,2016-07-08,2023-06-25,19,22,20,0,,0,4370,0,0.074,,0
C00733,Prepaid,2016-01-10,2023-05-23,113,115,111,2,,0,2670,1,0.086,,0
C03630,Prepaid,2019-04-08,2023-06-20,579,518,500,1,,0,4180,0,0.167,,0
C04961,Postpaid,2020-08-08,2023-06-21,120,130,119,1,45.37,0,8980,0,0.125,,0
C01836,Postpaid,2020-07-12,2023-06-28,106,97,103,2,37.29,0,4390,0,0.071,,0
C04655,Prepaid,2023-02-13,2023-05-08,154,151,1,2,,0,9100,1,0.136,,1
C02718,Postpaid,2023-03-10,2023-05-03,841,769,42,1,77.51,0,4800,1,0.4,2023-06-08,1
C01325,Prepaid,2016-04-20,2023-04-30,31,32,1,4,,0,3510,1,0.125,,1
C04046,Postpaid,2014-05-05,2023-06-27,182,202,207,4,42.57,0,7480,0,0.167,,0
C02555,Prepaid,2016-05-18,2023-06-02,131,118,120,0,,0,2670,0,0.086,,0
C02875,Prepaid,2020-08-30,2023-06-18,97,109,111,1,,0, 1740,0,0.161,,0
C00921,Prepaid,2020-10-27,2023-06-21,161,185,183,0,,0,8980,0,0.125,,0
C02311,Postpaid,2016-12-28,2023-05-10,469,411,401,1,52.15,1,9100,0,0.136,,0
C03918,Prepaid,2020-01-26,2023-06-27,68,74,76,1,,0,7500,0,0.079,,0
C03427,Prepaid,2015-10-03,2023-06-01,79,3333,68,0,,0,5940,0,0.444,,0
C04138,Postpaid,2014-01-09,2023-06-02,327,171,10,2,35.28,0, 3000,0,0.173,2023-06-24,1
C00324,Postpaid,2014-03-04,2023-06-07,540,547,591,0,77.82,0,3070,0,0.25,,0
C01940,Prepaid,2020-01-26,2023-06-30,132,125,115,0,,0,4390,0,0.071,,0
C03583,Prepaid,2016-10-01,2023-06-18,262,277,262,0,,0,3000 Leuven,0,0.173,,0
C03314,Prepaid,2014-01-20,2023-06-01,54,51,48,1,,500,9100,0,0.136,,0
C04024,Postpaid,2015-02-16,2023-06-06,278,306,275,0,57.23,0,8400,1,0.125,,0
C01989,Postpaid,2017-04-13,2023-06-30,289,324,321,0,63.2,1,9160,0,0.153,2025-02-18,0
C02688,Postpaid,2015-09-20,2023-05-18,301,256,250,0,35.65,0,4380,0,0.125,,0
C00954,Prepaid,2014-09-16,2023-06-24,61,55,57,0,,0,9160,0,0.153,,0
C00852,Postpaid,2021-07-25,2023-06-19,84,73,68,0,37.43,0,8560,0,0.233,,0
C02842,Prepaid,2014-12-15,2023-06-11,40,38,39,1,,0,3000,0,0.173,,0
C01800,Postpaid,2022-05-05,2023-06-25,618,544,547,1,68.09,2,8310,0,0.175,,0
C01161,Postpaid,2018-09-27,2023-06-06,172,195,210,0,40.05,0,4390,0,0.071,,0
C04368,Postpaid,2018-05-31,2023-06-13,308,339,341,2,59.8,0,9100,0,0.136,,0
C01879,Postpaid,2017-03-22,2023-06-24,160,136,124,0,40.27,1,3600,0,0.0,2025-05-28,0
C03082,Prepaid,2019-11-02,2023-05-21,19,18,1,4,,0,4390,1,0.071,,1
C04951,Prepaid,2014-10-13,2023-06-05,270,306,330,1,,0,4390,0,0.071,,0
C03095,Prepaid,2021-10-01,2023-06-01,144,130,124,0,,0,7310,0,0.111,,0
C02972,Prepaid,2020-01-19,2023-06-16,18,19,20,1,,0,9160,0,0.153,,0
C00505,Postpaid,2021-09-16,2023-06-04,383,381,378,2,54.56,0,6960,0,0.359,,0
C00210,Postpaid,2018-07-31,2023-06-19,328,345,314,3,59.13,0,1740,0,0.161,,0
C01455,Postpaid,2017-10-09,2023-05-03,70,63,58,1,38.44,0,8290,0,0.0,,0
C04434,Prepaid,2016-12-11,2023-06-17,17,17,15,3,,0,9800,0,0.2,,0
C04844,Prepaid,2020-11-13,2023-06-02,158,170,156,1,,0,5000,0,0.222,,0
C00714,Postpaid,2021-12-07,2023-06-25,148,127,117,1,36.13,0,9160,0,0.153,,0
C02317,Prepaid,2017-01-14,2023-06-02,128,138,149,2,,0,9160,0,0.153,,0
C02255,Postpaid,2018-11-23,2023-06-02,96,91,89,1,30.82,0,9770,0,0.083,,0
C03457,Prepaid,2019-10-31,2023-06-10,71,82,80,0,,0,1300,0,0.26,,0
C04577,Prepaid,2019-11-13,2023-06-03,18,16,1,5,,0,2520,1,0.286,,1
C02639,Postpaid,2020-07-03,2023-06-03,372,365,336,0,44.06,0,3000,0,0.173,,0
C04096,Postpaid,2021-03-06,2023-06-14,434,494,521,0,69.42,0,9160,0,0.153,,0
C04689,Prepaid,2019-02-21,2023-04-17,100,103,0,2,,0,LEU-3000,0,0.173,,1
C00970,Prepaid,31/01/2014,2023-06-19,139,144,159,0,,0,3980,1,0.222,,0
C01355,Postpaid,2014-09-01,2023-06-28,147,138,135,1,40.0,0,3000 Leuven,0,0.173,,0
C03324,Postpaid,2023-03-01,2023-04-08,67,40,2,1,35.09,1,5350,1,0.214,2023-06-09,1
C04332,Postpaid,2020-08-31,2023-06-11,399,347,325,0,50.68,1,3660,0,0.235,2023-10-05,0
C01605,Postpaid,2022-03-31,2023-06-21,83,77,73,1,,0,2670,0,0.086,,0
C01042,Postpaid,2017-07-25,2023-06-20,127,121,123,0,46.83,1,9160,0,0.153,,0
C04037,Postpaid,2021-01-31,2023-06-28,830,910,954,2,79.59,0,9100,0,0.136,,0
C01188,Prepaid,2017-03-25,2023-06-22,328,358,393,0,,0,2400,0,0.3,,0
C02381,Postpaid,2019-02-25,2023-06-28,247,232,220,0,49.31,0,1700,0,0.342,2024-04-26,0
C03360,Postpaid,2021-04-20,2023-04-16,262,128,5,1,36.07,1,2520,1,0.286,2023-06-25,1
C01699,Postpaid,2017-10-07,2023-06-28,650,621,597,2,74.33,1,6000,0,0.182,,0
C00262,Prepaid,2021-02-14,2023-05-18,58,40,1,1,,0,2400,0,0.3,,1
C01720,Prepaid,2016-04-16,2023-05-30,27,23,1,0,,0,3000,1,0.173,,1
C00651,Postpaid,2018-08-10,2023-06-11,184,181,175,1,44.82,1,1180,0,0.0,,0
C00618,Prepaid,2022-04-09,2023-06-11,73,77,72,0,,0,1890,0,0.235,,0
C02290,Postpaid,2021-09-02,2023-05-30,118,106,104,0,38.41,0,2670,0,0.086,,0
C01137,Postpaid,2019-06-22,2023-06-26,310,312,298,1,55.4,0,4000,0,0.0,2025-07-05,0
C01963,Postpaid,2018-01-28,2023-06-12,304,289,300,1,56.34,0,3000,0,0.173,,0
C03738,Postpaid,2014-04-26,2023-06-25,187,163,160,2,36.51,0,6470,0,0.214,,0
C04691,Prepaid,2022-04-24,2023-06-01,17,16,16,0,,0,9160,0,0.153,,0
C00730,Prepaid,2019-09-09,2023-06-22,52,-178,49,1,,0,3000,0,0.173,,0
C00999,Postpaid,2021-01-21,2023-04-25,451,428,22,1,60.71,1,9100,0,0.136,2023-06-09,1
C03979,Postpaid,2021-01-14,2023-05-07,98,100,103,0,21.95,0,9160,0,0.153,,0
C01957,Postpaid,2021-01-28,2023-05-11,101,103,107,2,25.62,0,9160,0,0.153,,0
C02480,Prepaid,2015-03-31,2023-06-01,67,74,68,4,,0,2240,0,0.091,,0
C03594,Prepaid,2018-05-09,2023-06-19,605,548,558,0,,0,4380,0,0.125,,0
C00571,Postpaid,2020-12-08,2023-06-05,266,296,305,2,43.37,0,2170,0,0.0,,0
C02409,Postpaid,2022-07-16,2023-06-19,514,525,513,1,61.05,0,3000 Leuven,0,0.173,,0
C00769,Prepaid,2017-12-30,2023-04-22,33,32,2,1,,0,7170,0,0.2,,1
C02125,Postpaid,2015-10-18,2023-06-04,616,615,640,1,73.86,1,2670,0,0.086,,0
C04631,Prepaid,2014-03-25,2023-05-22,54,47,49,0,,0,1700,0,0.342,,0
C03846,Postpaid,2014-02-04,2023-05-22,180,188,169,1,37.43,1,9160,0,0.153,,0
C04874,Postpaid,2017-02-17,2023-06-24,202,201,217,0,38.09,0,7500,0,0.079,,0
C02564,Postpaid,2018-02-27,2023-06-27,347,356,343,0,49.92,0,5940,0,0.444,,0
C04373,Postpaid,2017-12-17,2023-05-29,143,160,172,3,42.25,1,9100,0,0.136,,0
C02521,Prepaid,2015-08-06,2023-04-30,22,17,0,3,,0,7000,1,0.429,,1
C04468,Postpaid,2022-05-20,2023-05-10,997,917,987,0,88.8,0,1740,0,0.161,2024-03-16,0
C03179,postpaid,2018-05-20,2023-06-14,253,241,263,1,41.72,0,9100,0,0.136,,0
C00615,Postpaid,2016-02-09,2023-06-14,163,168,171,0,33.48,0, 9160,0,0.153,,0
C02385,Postpaid,2017-07-30,2023-06-12,360,378,365,0,60.58,0,9100,0,0.136,,0
C01162,Postpaid,2022-01-17,2023-05-08,184,183,9,2,43.52,1,6380,1,0.167,2023-06-26,1
C00828,Prepaid,2016-01-06,2023-06-09,260,284,288,0,,0,2670,0,0.086,,0
C04672,Prepaid,2017-01-04,2023-05-30,37,34,34,0,,0,9100,0,0.136,,0
C02406,Postpaid,2018-08-27,2023-06-20,284,309,339,1,,1,6620,0,0.118,,0
C01250,Postpaid,2021-06-18,2023-06-13,54,57,58,0,23.71,0,1700,0,0.342,,0
C03751,Prepaid,2016-12-12,2023-05-16,51,42,0,0,,0,2230,1,0.421,,1
C00291,Prepaid,2014-06-21,2023-06-27,35,36,37,1,,0,9160,0,0.153,,0
C00227,Postpaid,2018-06-08,2023-06-24,778,726,698,0,83.75,0,3420,1,0.286,,0
C04939,Prepaid,2023-04-16,2023-06-16,47,47,49,0,,0,9160,0,0.153,,0
C00742,Postpaid,2019-12-27,2023-06-17,161,138,144,0,28.32,1,4390,0,0.071,2024-04-26,0
C04559,Postpaid,2014-01-11,2023-06-23,626,585,557,0,75.28,0,2670,0,0.086,,0
C01710,Postpaid,2020-07-29,2023-05-08,132,120,119,0,38.92,0,4600,0,0.102,,0
C02807,Postpaid,2018-11-09,2023-04-09,381,340,7,0,64.48,0,3000,0,0.173,2023-06-30,1
C00962,Postpaid,2016-05-17,2023-06-19,81,69,75,1,48.02,1,1050,0,0.278,,0
C02906,Postpaid,2020-07-23,2023-06-26,217,201,217,1,39.33,0,3660,0,0.235,,0
C02775,postpaid,2015-06-06,2023-06-06,184,199,184,0,42.29,0,2670,0,0.086,,0
C02476,Prepaid,2019-11-02,2023-04-15,129,135,5,2,,0,3000,1,0.173,,1
C00076,Postpaid,2019-06-24,2023-05-18,62,58,57,1,34.88,0,2670,0,0.086,,0
C03844,Prepaid,2014-05-21,2023-06-28,40,36,33,1,,0,7480,0,0.167,,0
C00412,postpaid,2020-05-13,2023-06-20,60,52,47,0,,0,1080,0,0.381,,0
C00402,Postpaid,2014-02-16,2023-06-08,25,23,24,1,20.27,0,8800,0,0.231,,0
C01829,Postpaid,2021-12-09,2023-06-11,1713,1554,1435,1,154.49,0,3480,0,0.1,,0
C04040,Postpaid,2020-02-23,2023-05-07,610,552,26,2,68.95,3,6430,0,0.188,2023-06-15,1
C04762,Postpaid,2019-12-28,2023-06-22,81,76,79,1,48.71,0,7970,0,0.125,,0
C04439,postpaid,2016-07-24,2023-06-29,354,338,324,1,47.57,1,5590,0,0.0,,0
C02230,Prepaid,2022-10-04,2023-06-02,96,54,0,0,,0,3660,1,0.235,,1
C01197,Postpaid,2021-02-14,2023-06-18,132,147,135,0,35.34,0,4370,0,0.074,,0
C03241,Postpaid,2023-03-14,2023-06-20,79,82,84,1,22.07,0, 9860,0,0.132,,0
C03085,Postpaid,2016-01-25,2023-06-23,79,67,64,1,34.85,0,2260,0,0.35,,0
C01692,Postpaid,2017-12-20,2023-06-02,29,31,31,0,31.19,0,2670,0,0.086,,0
C03965,Postpaid,2020-05-18,2023-06-29,426,442,483,0,58.27,0,6900,0,0.205,,0
C01745,Prepaid,2020-07-14,2023-06-02,207,156,7,4,,0,3000,1,0.173,,1
C00464,Postpaid,2014-05-08,2023-06-27,132,118,115,0,30.11,0,5550,0,0.2,,0
C01610,Postpaid,2016-12-04,2023-06-16,240,235,255,1,44.87,0,9160,0,0.153,,0
C01493,Prepaid,2021-04-30,2023-06-22,438,497,545,0,,0,7980,0,0.222,,0
C03557,Postpaid,2017-07-19,2023-06-15,241,256,274,0,45.29,0,6870,0,0.28,,0
C01150,Postpaid,2022-07-29,2023-06-07,387,438,438,0,58.99,1,LEU-3000,0,0.173,,0
C00774,Prepaid,2015-04-07,2023-05-29,343,330,10,1,,0,3930,0,0.571,,1
C03598,Postpaid,2019-02-12,2023-06-17,87,100,109,1,33.41,0,3310,0,0.182,,0
C00839,PREPAID,2018-08-09,2023-06-16,87,96,105,2,,0,3000,0,0.173,,0
C00568,Prepaid,2014-04-16,2023-05-25,94,86,93,0,,0,1200,0,0.116,,0
C03073,Postpaid,2021-06-10,2023-06-05,443,444,442,1,59.52,1,9160,1,0.153,,0
C01889,Postpaid,2019-09-13,2023-06-30,205,187,182,0,47.67,0,3500,1,0.0,,0
C02978,Prepaid,2019-08-09,2023-06-25,117,122,116,1,,0,9160,0,0.153,,0
C04424,Prepaid,2014-03-21,2023-06-01,95,90,94,0,,0,3000,1,0.173,,0
C04496,Postpaid,2020-10-15,2023-06-08,807,807,744,1,84.05,0,9100,0,0.136,,0
C03613,Prepaid,2022-02-08,2023-05-23,96,93,5,4,,0,3420,0,0.286,,1
C01172,Postpaid,2023-03-14,2023-06-10,66,60,55,0,36.37,0,2360,0,0.0,,0
C00325,Postpaid,2017-02-19,2023-05-19,144,129,1,3,41.22,0,1080,0,0.381,2023-06-22,1
C04886,Postpaid,2019-12-29,2023-05-06,308,251,12,2,38.79,1,8630,1,0.188,2023-06-06,1
C04512,Prepaid,2021-04-26,2023-06-19,144,127,137,3,,0,3660,0,0.235,,0
C02181,Prepaid,2018-09-23,2023-05-01,146,108,3,0,,0,9160,1,0.153,,1
C02013,Prepaid,2022-01-26,2023-06-22,166,189,205,0,,0,3000,0,0.173,,0
C02012,Postpaid,2020-08-10,2023-06-01,39,36,36,0,31.47,1,6000,0,0.182,,0
C01167,Prepaid,2018-09-19,2023-06-15,104,92,100,1,,0,7540,0,0.2,,0
C00337,Postpaid,2022-06-22,2023-05-26,246,259,248,0,44.89,0,9160,0,0.153,,0
C04896,Postpaid,2021-08-05,2023-06-16,258,289,276,3,48.63,0,LEU-3000,0,0.173,,0
C00541,Postpaid,2019-02-14,2023-06-06,1181,1137,1118,2,116.49,1,9160,0,0.153,,0
C01265,Postpaid,2022-11-07,2023-06-21,140,136,126,0,41.22,1,2150,0,0.094,2024-08-07,0
C04776,Postpaid,2018-02-22,2023-06-02,268,241,261,0,42.73,0,4020,0,0.071,2023-09-05,0
C04663,Postpaid,2015-01-13,2023-06-13,156,153,152,2,28.84,0,9130,0,0.0,,0
C04346,Prepaid,2020-07-07,2023-04-08,98,93,3,4,,0,6020,1,0.167,,1
C04081,Postpaid,2015-12-01,2023-06-07,564,589,579,1,76.89,0,8760,0,0.2,,0
C02477,Postpaid,2021-05-13,2023-06-26,73,80,86,0,25.77,0,2190,0,0.143,,0
C01987,Prepaid,2021-11-01,2023-06-15,77,75,76,0,,0,9160,0,0.153,,0
C00985,Prepaid,2017-12-19,2023-06-28,21,19,18,0,,0,5400,0,0.0,,0
C03074,Postpaid,2017-09-14,2023-06-23,119,107,105,2,33.7,0,8500,0,0.143,2025-03-30,0
C03434,Postpaid,2020-03-17,2023-06-10,310,355,368,1,54.99,0,LEU-3000,0,0.173,,0
C04791,Postpaid,2017-11-01,2023-06-24,644,684,740,1,76.63,0,5350,0,0.214,,0
C04249,Prepaid,2022-08-21,2023-05-08,16,17,18,1,,0,2670,0,0.086,,0
C03689,Postpaid,2018-10-19,2023-06-08,67,64,67,0,40.82,2,9420,1,0.0,,0
C00469,Postpaid,2015-06-05,2023-05-13,343,329,358,0,44.89,0,9160,0,0.153,,0
C05000,Prepaid,2020-03-06,2023-04-27,142,74,0,1,,0,1670,1,0.125,,1
C04136,Prepaid,2014-05-27,2023-06-27,380,382,382,0,,0, 3000,0,0.173,,0
C01160,Postpaid,2020-01-01,2023-06-09,613,591,646,0,72.12,0,2670,0,0.086,2025-07-22,0
C03767,Postpaid,2014-03-16,2023-06-01,160,151,142,1,44.5,0,3050,0,0.111,,0
C01929,Postpaid,2022-10-14,2023-06-25,923,992,973,1,,0,2670,0,0.086,,0
C04864,Prepaid,2016-06-14,2023-05-06,46,34,0,2,,0,8630,1,0.188,,1
C04370,Postpaid,2017-02-04,2023-05-09,716,375,17,4,51.2,1,3040,0,0.5,2023-06-04,1
C04169,Postpaid,2014-11-15,2023-06-04,78,80,72,2,32.64,0,2670,0,0.086,,0
C04240,Postpaid,2014-11-15,2023-06-02,438,475,443,1,55.65,0,4020,0,0.071,,0
C01256,Postpaid,2016-10-09,2023-06-28,284,310,331,1,54.14,0,3000,0,0.173,,0
C00319,Prepaid,2018-12-21,2023-06-12,92,96,104,1,,0,9130,0,0.0,,0
C03526,Postpaid,2017-06-30,2023-06-10,309,313,325,3,49.4,1,9860,0,0.132,2024-10-16,0
C02989,Prepaid,2021-04-03,2023-04-19,44,43,0,3,,0,LEU-3000,1,0.173,,1
C02818,Postpaid,2018-10-25,2023-06-05,366,395,397,2,56.01,1,9160,0,0.153,,0
C04669,Prepaid,2014-09-25,2023-06-15,34,36,37,0,,0,9160,0,0.153,,0
C02914,Postpaid,2022-03-18,2023-05-06,387,325,10,2,53.68,0,1700,1,0.342,2023-06-11,1
C01506,Postpaid,2022-08-13,2023-04-23,18,17,0,0,31.55,1,5870,1,0.167,2023-06-26,1
C02768,Prepaid,2016-12-17,2023-06-27,119,109,102,1,,0,8800,1,0.231,,0
C00027,Postpaid,2019-11-01,2023-06-05,89,77,79,0,27.2,0,1200,0,0.116,,0
C00898,Postpaid,18/01/2020,2023-06-11,96,82,84,1,41.61,0,9160,0,0.153,,0
C04400,Postpaid,2014-10-12,2023-06-21,82,94,97,1,24.73,0,6100,0,0.0,,0
C01951,Postpaid,2014-04-06,2023-06-25,182,174,188,0,38.01,0,9160,0,0.153,,0
C01817,Prepaid,2016-01-21,2023-05-22,36,18,0,2,,0,4190,1,0.182,,1
C01207,Postpaid,2022-03-04,2023-05-21,586,604,602,0,60.9,0,9160,0,0.153,,0
C04557,Postpaid,2021-09-09,2023-06-02,800,788,779,1,87.61,0,9100,0,0.136,,0
C01496,Postpaid,2015-07-24,2023-06-22,79,83,90,1,30.57,0,1690,0,0.167,,0
C01793,Postpaid,2018-11-06,2023-06-21,229,215,213,0,45.17,0,2230,0,0.421,,0
C03018,Postpaid,2018-02-22,2023-06-12,76,67,71,1,,1,9100,0,0.136,,0
C00724,Postpaid,2015-05-16,2023-06-27,228,243,224,0,52.83,0,4750,0,0.25,,0
C00431,Postpaid,2015-10-28,2023-06-01,160,163,157,2,39.75,0,9160,0,0.153,,0
C02778,Postpaid,2021-02-16,2023-05-17,1752,1572,1528,0,148.5,0,6470,0,0.214,,0
C04769,Postpaid,2020-12-19,2023-06-15,266,298,326,0,58.24,0,9100,0,0.136,,0
C02783,Postpaid,2021-11-06,2023-06-13,220,243,221,0,48.34,0,9860,0,0.132,,0
C01297,Prepaid,2018-12-11,2023-05-22,99,96,4,5,,0,2240,1,0.091,,1
C04711,Prepaid,2022-04-29,2023-04-17,315,166,7,5,,0,2260,1,0.35,,1
C04251,Postpaid,2016-07-02,2023-06-12,140,152,151,1,40.56,1,3310,0,0.182,2023-12-07,0
C04770,Prepaid,2017-05-29,2023-05-11,67,58,62,0,,0,LEU-3000,0,0.173,,0
C03366,Prepaid,2018-03-04,2023-06-27,174,152,156,0,,0,9160,0,0.153,,0
C00661,Prepaid,2016-09-19,2023-06-01,102,113,113,4,,0,2070,0,0.312,,0
C00336,Postpaid,2020-12-27,2023-06-07,20,20,19,0,34.87,1,1070,0,0.2,2023-10-15,0
C04218,Postpaid,2018-07-02,2023-06-04,293,298,323,0,47.32,0,9160,0,0.153,,0
C00077,Prepaid,2020-08-07,2023-06-23,174,170,154,0,,0,6900,0,0.205,,0
C04875,Prepaid,2017-03-18,2023-06-24,30,28,27,1,,0,4190,1,0.182,,0
C03332,Prepaid,2020-11-24,2023-06-09,30,27,25,0,,0,3540,0,0.091,,0
C01734,Prepaid,2017-11-26,2023-06-05,52,48,49,0,,0,6900,0,0.205,,0
C04419,Postpaid,2017-07-02,2023-06-15,982,988,1019,0,102.17,1,9540,0,0.2,2024-04-23,0
C01393,Prepaid,2016-07-08,2023-04-10,35,19,1,2,,0,9160,1,0.153,,1
C00014,Postpaid,2014-06-22,2023-05-13,181,205,212,1,42.04,0,8560,0,0.233,,0
C04018,Prepaid,2020-06-21,2023-06-14,18,18,18,0,,0,9160,0,0.153,,0
C03894,Postpaid,2016-09-12,2023-05-07,363,180,6,2,51.11,1,1690,1,0.167,2023-06-01,1
C03269,Postpaid,2016-07-08,2023-06-29,114,113,122,1,33.4,0,9160,0,0.153,2023-10-21,0
C04349,Prepaid,2021-12-16,2023-05-24,76,79,73,0,,0,2670,0,0.086,,0
C02677,Prepaid,2019-03-08,2023-04-26,21,22,1,4,,0,9160,0,0.153,,1
C04564,Postpaid,2019-04-30,2023-06-17,235,201,202,0,38.69,0,3000,0,0.173,,0
C03604,Postpaid,2015-08-18,2023-05-22,788,686,702,0,67.66,0,4750,1,0.25,,0
C00847,Prepaid,2022-02-25,2023-06-04,47,50,54,0,,0,LEU-3000,0,0.173,,0
C00109,Prepaid,2019-02-05,2023-06-28,65,60,54,1,,0,9230,0,0.389,,0
C04726,Postpaid,2017-02-18,2023-06-16,113,111,107,0,35.43,0,1670,0,0.125,,0
C00941,Postpaid,2017-10-25,2023-06-14,439,479,525,0,57.68,0,9160,0,0.153,,0
C03998,Postpaid,2014-02-09,2023-06-25,43,44,47,1,19.04,0,2670,0,0.086,,0
C02814,Postpaid,2019-09-21,2023-04-20,252,140,6,2,31.92,0,9100,1,0.136,2023-06-29,1
C01505,Prepaid,2021-11-11,2023-06-18,128,113,116,1,,0,1030,0,0.1,,0
C03855,Postpaid,2018-10-18,2023-06-24,64,56,59,0,,0,2260,0,0.35,,0
C04916,Prepaid,2020-09-02,2023-06-01,96,86,94,1,,0,5120,0,0.0,,0
C03268,Postpaid,2014-12-19,2023-04-18,40,23,0,3,28.31,2,6860,1,0.278,2023-06-20,1
C03075,Postpaid,2017-10-07,2023-06-01,334,323,307,0,48.9,1,9100,0,0.136,,0
C02050,postpaid,2018-10-08,2023-06-08,725,728,728,0,86.79,0,7500,0,0.079,,0
C02229,Prepaid,2020-11-20,2023-06-09,69,69,67,2,,0,5350,0,0.214,,0
C00427,Prepaid,2018-11-04,2023-06-12,40,40,39,0,,0,3140,0,0.2,,0
C00094,Postpaid,2016-08-12,2023-06-12,284,257,250,0,39.33,0,3310,0,0.182,,0
C01102,Postpaid,2015-05-02,2023-06-10,285,318,345,1,48.25,0,9100,0,0.136,,0
C02578,Postpaid,2014-06-10,2023-05-10,164,170,179,2,34.69,0,9160,0,0.153,,0
C02983,Postpaid,2020-06-15,2023-06-03,684,653,644,0,75.39,0,5400,0,0.0,,0
C03287,Postpaid,2021-11-03,2023-06-02,1446,1633,1569,0,154.25,0,3000 Leuven,0,0.173,,0
C01414,Postpaid,2022-08-05,2023-06-04,316,356,358,0,55.65,0,5970,0,0.0,,0
C01245,Postpaid,2015-06-29,2023-06-12,96,103,99,0,28.77,0,9770,0,0.083,,0
C00159,Postpaid,2022-08-09,2023-06-24,75,77,77,1,26.06,0,2240,0,0.091,,0
C00920,Postpaid,2016-07-09,2023-06-05,225,254,263,2,49.8,0,2670,0,0.086,,0
C01858,Prepaid,2020-12-24,2023-06-01,68,62,3,4,,0,1300,1,0.26,,1
C01924,Postpaid,2018-01-30,2023-06-27,253,246,247,2,52.59,0,2500,0,0.118,,0
C00213,Prepaid,2015-08-22,2023-04-09,32,31,0,4,,0,3012,1,0.5,,1
C02418,Prepaid,2018-03-07,2023-06-17,94,103,101,0,,0,1270,0,0.167,,0
C01351,Postpaid,2023-01-13,2023-06-23,306,268,287,0,47.86,0,1270,0,0.167,2023-09-25,0
C02613,Prepaid,2020-01-20,2023-05-15,47,3267,3,0,,0,1300,0,0.26,,1
C01804,Prepaid,2015-08-26,2023-06-06,118,107,102,1,,0,6900,0,0.205,,0
C01295,Postpaid,2014-10-06,2023-06-01,121,119,126,0,31.33,1,6250,0,0.133,2025-02-19,0
C01486,Prepaid,2021-03-17,2023-04-17,47,37,2,4,,0,4250,1,0.4,,1
C02411,Post-paid,2018-09-14,2023-05-26,573,507,555,0,71.29,0,3000,0,0.173,,0
C01647,Prepaid,2021-11-22,2023-06-02,103,95,100,1,,0,2150,0,0.094,,0
C00456,Postpaid,2018-03-09,2023-06-19,764,728,692,0,83.77,1,3300,0,0.214,,0
C04828,Prepaid,2019-05-05,2023-05-05,61,61,59,3,,0,9770,0,0.083,,0
C02343,Prepaid,2019-03-22,2023-06-02,274,264,253,0,,0,1890,0,0.235,,0
C02487,Postpaid,2020-02-12,2023-06-14,387,439,418,0,58.73,1,8310,0,0.175,,0
C00087,postpaid,2014-08-13,2023-06-30,214,236,223,2,49.78,0,4500,0,0.286,2025-05-04,0
C00681,Postpaid,2016-08-02,2023-06-13,379,323,341,1,55.88,1,7030,0,0.143,,0
C01184,Postpaid,2017-11-12,2023-05-17,389,379,412,0,56.5,2,1700,0,0.342,,0
C02072,Postpaid,2018-02-23,2023-05-07,259,247,229,2,40.07,0,4600,1,0.102,,0
C01016,Prepaid,2022-01-15,2023-06-06,82,91,99,2,,0,1200,0,0.116,,0
C04180,Postpaid,2020-10-14,2023-06-18,145,146,134,1,50.92,0,7310,1,0.111,,0
C02073,Postpaid,2014-09-20,2023-06-08,1489,1505,1552,1,147.3,0,2790,1,0.2,,0
C02040,Prepaid,2016-11-23,2023-06-03,152,155,146,1,,0,3680,0,0.4,,0
C02897,Postpaid,2022-02-03,2023-06-02,833,873,832,0,103.23,0,1180,0,0.0,,0
C01082,postpaid,2020-02-28,2023-05-28,135,132,139,1,42.45,0,3660,0,0.235,,0
C00788,Prepaid,2015-01-17,2023-06-13,659,651,591,1,,0,2260,0,0.35,,0
C02557,Prepaid,2017-09-06,2023-06-27,37,42,40,3,,0,3000 Leuven,0,0.173,,0
C04799,Postpaid,2014-11-05,2023-06-08,140,151,155,3,44.4,0,9100,0,0.136,,0
C03012,Postpaid,2022-12-24,2023-05-05,149,131,122,1,30.31,0,8490,0,0.143,,0
C04133,Postpaid,2019-09-07,2023-06-02,1279,1372,1472,1,124.87,0,5260,0,0.111,,0
C02907,Postpaid,2022-04-15,2023-06-16,111,111,109,0,37.25,0,9100,0,0.136,,0
C03143,Postpaid,2022-02-04,2023-06-29,158,182,169,0,40.2,0,3450,1,0.214,,0
C03173,Postpaid,2015-04-13,2023-06-26,272,287,273,1,44.41,1,2190,0,0.143,,0
C02137,Postpaid,2021-01-02,2023-05-16,223,216,217,2,45.49,0,5350,0,0.214,,0
C00144,Postpaid,2017-01-03,2023-05-03,155,158,142,2,32.6,0,7500,0,0.079,,0
C00468,Postpaid,2017-07-08,2023-06-20,165,181,169,1,43.65,0,7130,0,0.143,,0
C04388,Prepaid,2016-07-28,2023-06-04,11,12,11,0,,0,9160,0,0.153,,0
C04432,Prepaid,2021-04-23,2023-06-07,310,346,318,1,,0,3000 Leuven,0,0.173,,0
