SalePrice;OverallQuality;LivingArea;GarageCars;GarageArea;YearBuilt;LotArea;Neighborhood;HouseStyle;HasPool;PoolQuality
458087;8;1656;3;637;2011;5851;C;2Story;No;nan
146710;1;1673;3;676;1962;9783;A;Townhouse;No;nan
326596;5;1469;2;430;1974;5785;B;1Story;No;nan
272152;3;1411;0;16;1991;7052;F;2Story;No;nan
290350;1;2221;1;238;1988;11824;C;1Story;No;nan
294221;4;1534;0;-6;1979;9299;C;1Story;No;nan
354093;8;2132;3;585;1954;4464;C;2Story;No;nan
197232;3;1002;1;264;1967;;E;1Story;No;nan
516600;10;1795;0;-6;1970;11717;C;Townhouse;No;nan
245990;2;1133;0;15;1999;8515;E;1Story;No;nan
334732;9;1222;0;28;1955;10615;B;Duplex;No;nan
330360;10;1294;0;-18;1999;6449;C;2Story;No;nan
298614;5;1263;2;461;2015;8780;A;1Story;No;nan
310221;7;1265;0;-30;1950;3270;E;1Story;No;nan
272249;2;2109;3;676;2006;9889;D;1Story;No;nan
694376;9;1523;3;661;1979;9080;C;1Story;No;nan
344684;9;1613;2;423;2007;4129;A;2Story;No;nan
176048;4;1271;1;222;2001;;C;Townhouse;No;nan
297829;4;1928;1;178;1986;9713;B;1Story;No;nan
403776;6;1678;3;672;1997;5922;C;Townhouse;No;nan
429530;10;1346;3;677;1950;9968;E;1Story;No;nan
316410;10;708;2;454;1968;5047;E;2Story;No;nan
366117;10;1608;1;280;1995;5462;B;1Story;No;nan
341611;6;1788;1;216;2016;5062;F;1Story;No;nan
177885;1;1011;0;-1;1951;4976;F;1Story;No;nan
271949;9;1352;0;-47;2005;9313;C;1Story;No;nan
198441;2;1769;0;63;1966;8284;C;1Story;No;nan
285078;5;715;2;380;1971;10245;F;1Story;No;nan
334611;9;1176;3;669;1976;1000;D;1Story;No;nan
258057;4;1688;2;415;2004;6825;C;1Story;No;nan
200457;3;2053;1;222;1981;6868;D;1Story;No;nan
425314;7;2593;3;608;2009;8158;B;2Story;No;nan
750760;6;2479;0;36;;8080;E;Duplex;No;nan
500975;8;1572;2;402;1977;8684;C;1Story;No;nan
231276;3;1258;2;487;1974;8266;D;1Story;No;nan
488197;5;1962;0;-37;1975;6624;A;2Story;No;nan
464895;10;1228;2;479;2020;6801;B;1Story;No;nan
328356;4;1119;0;-33;1966;7842;C;2Story;No;nan
297449;4;1347;1;195;1956;9514;C;1Story;No;nan
360616;4;1285;3;660;2005;8255;E;1Story;No;nan
291960;10;1706;1;186;2013;5644;B;1Story;No;nan
353898;8;1199;1;185;1969;5486;B;1Story;No;nan
241567;6;1543;0;-33;1987;9530;C;2Story;No;nan
299058;3;2297;2;453;2007;10272;D;1Story;No;nan
444061;10;1561;1;220;1965;11213;A;Townhouse;No;nan
469606;5;2258;1;222;2000;6527;A;1Story;No;nan
412719;6;2101;1;207;1976;2367;F;Townhouse;No;nan
262106;5;1796;2;462;2000;;A;1Story;No;nan
184735;6;1323;2;482;1965;5853;E;1Story;No;nan
356161;8;2020;0;23;2009;7690;C;2Story;No;nan
358454;7;1375;1;212;1989;8445;D;1Story;No;nan
377146;5;1499;3;611;2016;9661;B;Duplex;No;nan
444394;10;1665;2;361;1951;10680;E;1Story;No;nan
382345;6;1497;0;-3;1997;11509;B;2Story;No;nan
283522;4;1140;1;140;2001;11958;C;1Story;No;nan
336683;9;736;3;652;1973;8312;B;2Story;No;nan
352909;4;1980;2;496;1951;2934;E;2Story;No;nan
338174;1;1785;3;614;;;E;2Story;No;nan
255474;7;640;2;389;1969;12224;C;1Story;No;nan
370835;7;1127;0;25;1983;8446;B;Townhouse;No;nan
234172;4;1590;3;548;1990;14535;E;Townhouse;Yes;Gd
363096;3;1721;1;235;1990;6863;E;Duplex;No;nan
331800;8;741;1;279;1972;14939;D;2Story;No;nan
472845;5;1455;2;405;1987;;F;1Story;No;nan
306724;10;1770;1;178;1993;6741;C;1Story;No;nan
334272;7;1324;3;;2016;5865;B;Townhouse;No;nan
317842;4;1628;0;;2011;9980;B;Townhouse;No;nan
290407;4;1256;2;472;1961;3761;D;1Story;No;nan
383186;8;1955;3;616;1979;6351;C;1Story;No;nan
368820;8;1100;2;511;2014;7842;B;Duplex;No;nan
219837;2;929;0;26;1990;1226;B;1Story;No;nan
211217;2;1514;2;442;1969;7708;C;1Story;No;nan
186833;3;783;1;288;1955;13161;A;Townhouse;No;nan
334512;3;447;1;261;1953;9296;A;Duplex;Yes;TA
194994;1;2042;2;455;1959;6026;F;Townhouse;No;nan
204164;3;1008;0;-75;2000;6566;B;1Story;No;nan
222776;6;833;0;-28;1987;9011;B;1Story;No;nan
245050;8;1094;1;263;1950;6468;D;2Story;No;nan
405103;10;1072;0;-52;1957;9406;E;2Story;No;nan
473406;6;1429;2;;2012;6383;D;1Story;No;nan
222268;5;953;3;619;1982;4927;B;Duplex;No;nan
347397;4;1749;2;456;1964;11542;E;Townhouse;No;nan
376511;3;1823;1;;1980;10127;C;1Story;No;nan
202119;4;863;1;259;1970;2335;C;1Story;No;nan
288499;7;1191;1;186;1952;6989;D;1Story;No;nan
160536;1;1238;0;16;2015;11129;D;1Story;No;nan
345778;7;1417;2;404;1984;7502;C;1Story;No;nan
144701;1;2041;3;652;1990;6258;F;1Story;No;nan
375149;2;2070;2;461;2008;7242;D;1Story;No;nan
416293;4;2749;3;702;1965;8333;E;Duplex;No;nan
129603;1;400;2;;2005;7461;C;1Story;No;nan
365010;9;1038;1;224;1994;7752;B;2Story;No;nan
313297;6;2407;3;716;2008;7550;C;2Story;No;nan
172609;1;600;2;449;1999;5079;A;2Story;No;nan
232855;1;2396;0;3;1961;4925;B;Townhouse;No;nan
330825;6;1574;0;-23;1961;4730;E;2Story;No;nan
270113;4;1592;2;495;1982;8274;D;Townhouse;No;nan
154096;4;860;1;;1998;9748;B;1Story;No;nan
310440;6;1274;3;656;1970;5176;C;2Story;No;nan
355024;7;2374;2;421;2009;3500;A;2Story;No;nan
427992;9;1476;0;4;2001;5386;E;Townhouse;No;nan
436533;10;1278;3;717;2003;12207;A;1Story;No;nan
351058;5;1703;0;-36;1988;7061;D;1Story;No;nan
240119;9;1404;0;5;1998;7358;D;2Story;No;nan
315233;4;1673;2;456;2013;;C;1Story;No;nan
372126;10;1075;0;-32;1975;9715;B;2Story;No;nan
261614;2;1461;3;658;2020;;C;Townhouse;No;nan
167818;3;1179;1;294;1956;5820;E;Townhouse;No;nan
179780;1;598;2;;2021;4907;E;1Story;No;nan
444316;6;1741;3;643;2011;9134;D;1Story;No;nan
361822;6;883;2;450;1973;8792;D;2Story;No;nan
329112;1;1418;0;-15;1989;4285;A;2Story;No;nan
401500;3;1963;0;115;1996;11682;A;2Story;No;nan
281303;5;751;3;682;1957;6074;E;2Story;No;nan
294491;3;1802;3;618;2003;1326;E;2Story;No;nan
511915;10;1350;1;127;1958;12586;D;1Story;No;nan
221279;3;1017;3;674;1952;7692;D;2Story;Yes;TA
403860;10;2511;3;630;2003;9303;C;1Story;No;nan
291400;3;1500;2;492;1970;13017;B;1Story;No;nan
238562;5;1216;0;-11;1997;4992;D;2Story;No;nan
207638;5;1110;3;637;1996;9438;F;2Story;No;nan
423790;4;1941;1;197;2017;11526;C;2Story;No;nan
209456;1;1194;3;699;2012;5196;B;1Story;No;nan
291562;5;1878;0;17;1965;12382;B;1Story;No;nan
407326;10;1499;3;;1954;3773;A;1Story;No;nan
256101;5;2058;2;431;1960;7714;C;2Story;Yes;Gd
228765;4;979;0;34;1978;4774;F;1Story;No;nan
529018;6;1048;3;695;2019;10088;E;2Story;No;nan
528486;10;1359;2;467;1997;5104;E;2Story;No;nan
163172;4;1401;0;-20;1964;6148;D;1Story;No;nan
318226;7;1323;3;679;1983;5363;C;Duplex;No;nan
320237;7;2816;2;436;2009;4394;F;Duplex;No;nan
372757;2;2532;1;215;2011;5699;C;Duplex;No;nan
340559;3;1650;2;408;1951;7864;F;2Story;No;nan
293752;1;1708;1;135;1968;7699;E;1Story;No;nan
215910;8;1382;3;710;1998;7351;B;1Story;No;nan
318538;9;975;2;457;1977;6000;C;2Story;No;nan
210101;4;1409;1;166;1997;6932;C;1Story;No;nan
342435;6;1886;0;29;1986;3243;A;2Story;No;nan
475515;9;2153;2;491;;5903;C;2Story;No;nan
473020;6;1998;3;691;1997;7335;E;1Story;No;nan
326698;9;745;0;-36;2022;8883;E;2Story;No;nan
389214;4;1355;1;191;1978;8517;B;1Story;No;nan
358664;8;766;2;418;2009;4316;C;1Story;No;nan
363590;9;2084;2;474;1978;9283;D;Duplex;No;nan
294597;4;1294;3;;2007;8367;C;1Story;No;nan
407194;5;1476;0;112;1997;12321;C;2Story;No;nan
480798;8;1740;2;374;1972;3517;D;1Story;No;nan
278250;10;2883;2;;1976;7591;C;2Story;No;nan
273011;6;1634;0;-77;1956;11094;B;1Story;No;nan
299216;7;1381;2;464;1998;7111;C;2Story;No;nan
260143;3;879;0;;2003;5260;C;Duplex;No;nan
534143;7;2229;0;58;2017;5552;B;Duplex;No;nan
465491;8;1409;0;8;1991;10354;B;1Story;No;nan
600032;10;2329;3;583;2008;3356;C;2Story;No;nan
554284;6;2053;0;-2;1993;7000;E;Duplex;No;nan
392337;10;1269;0;17;1975;5372;D;1Story;No;nan
393529;9;804;1;;1972;5597;D;1Story;No;nan
345967;6;1636;1;209;2022;9325;C;Duplex;No;nan
458462;9;1193;3;609;1957;6814;A;2Story;No;nan
276181;4;1520;0;-25;;8699;B;1Story;No;nan
295735;8;2025;1;256;1963;;E;1Story;No;nan
203664;4;673;1;247;2020;10490;C;2Story;No;nan
262034;2;1632;2;384;1956;8638;C;1Story;Yes;Ex
534800;10;1880;0;-28;1958;11714;B;2Story;No;nan
560557;9;1904;1;222;1952;6779;F;1Story;No;nan
212358;5;818;3;669;1966;9349;F;2Story;No;nan
477327;4;1710;2;413;1993;10350;A;2Story;No;nan
255497;2;2102;2;459;1995;9290;D;2Story;No;nan
236076;1;1672;0;-1;2007;13093;A;2Story;No;nan
371462;7;1442;0;-103;1977;3010;C;1Story;No;nan
343325;6;2070;2;417;1963;8524;B;1Story;No;nan
194310;2;1153;3;;1958;6782;A;1Story;No;nan
288289;8;735;0;27;1975;6567;A;1Story;No;nan
170627;4;1400;0;28;1951;12481;F;Townhouse;No;nan
322675;8;1768;2;373;1983;6139;E;2Story;No;nan
406345;7;2019;2;458;1968;10558;A;1Story;No;nan
275663;5;1765;0;-3;1988;4838;C;1Story;No;nan
349517;10;1918;1;225;1962;11059;B;1Story;No;nan
544657;10;2023;0;-25;1954;7933;B;1Story;No;nan
253580;8;1330;1;218;1999;7152;E;1Story;No;nan
428892;9;1426;2;486;1972;3390;A;1Story;No;nan
378456;5;2144;1;224;1978;7158;D;1Story;No;nan
422786;10;895;3;658;2021;5940;C;1Story;No;nan
256354;5;1715;2;421;1975;13243;B;2Story;No;nan
139011;2;1142;0;42;2006;8155;C;2Story;No;nan
353406;5;2050;0;-51;1950;6211;F;Duplex;No;nan
233618;3;1491;2;408;1977;6083;E;1Story;No;nan
268177;7;1504;2;386;;3920;A;Duplex;No;nan
464681;10;2364;3;668;1996;12567;E;2Story;No;nan
208836;5;962;2;487;2008;11769;F;1Story;No;nan
426878;8;1608;0;;1980;7799;B;1Story;No;nan
279157;1;1410;3;617;2019;14538;B;1Story;No;nan
303993;3;1766;0;65;1998;7961;A;1Story;No;nan
332815;3;2465;1;238;1954;11289;B;1Story;No;nan
411813;9;1197;2;451;1980;;D;Duplex;No;nan
252366;5;901;1;212;1986;6277;B;1Story;No;nan
384372;9;1095;0;27;;8547;A;1Story;No;nan
294753;9;1384;1;230;2001;9118;B;1Story;No;nan
214819;1;1532;1;;2018;4087;C;2Story;No;nan
353487;2;1557;0;-13;1960;8864;C;Duplex;No;nan
423057;5;2401;0;-41;1992;11423;D;Townhouse;No;nan
479710;4;2312;2;394;2019;5925;A;1Story;No;nan
360710;10;2151;1;208;1972;7369;C;1Story;No;nan
384695;9;2757;3;706;1989;4671;B;Duplex;No;nan
334065;7;1912;3;619;2012;6552;F;1Story;No;nan
370197;6;2054;0;;1951;6784;C;2Story;No;nan
386248;7;1902;0;-32;2022;;A;Townhouse;No;nan
248208;1;1820;1;149;1996;7048;A;2Story;No;nan
187310;1;1697;0;;1979;6409;B;1Story;No;nan
320251;8;1302;3;725;1965;7718;B;Duplex;No;nan
269663;2;877;2;406;2008;2877;D;Townhouse;No;nan
302616;10;1435;2;;1996;1000;E;2Story;No;nan
410471;9;1783;1;238;1979;3854;B;1Story;No;nan
237932;7;1536;2;403;1958;8972;C;Townhouse;No;nan
270581;6;967;0;21;2014;7992;D;Townhouse;Yes;Gd
293604;1;1417;0;46;2008;;C;Townhouse;No;nan
246552;1;1391;0;13;2013;3439;A;1Story;No;nan
306329;2;1469;0;32;1957;7388;B;2Story;No;nan
373730;6;1745;1;253;2001;3225;E;2Story;No;nan
367436;6;1853;2;;1967;8802;E;1Story;No;nan
165171;2;1250;3;662;2007;3866;A;2Story;No;nan
394368;1;1991;2;471;1998;7270;B;2Story;No;nan
660451;10;2066;0;;1981;8619;E;Duplex;No;nan
284445;5;1660;3;676;1997;6826;C;Duplex;No;nan
431712;5;1832;1;342;1994;1214;E;1Story;No;nan
346817;2;1992;0;10;2003;12987;B;1Story;No;nan
277502;6;951;0;-60;1995;6508;F;1Story;Yes;Gd
460727;9;2027;3;652;1980;3171;E;Duplex;No;nan
194974;2;1105;1;208;1986;10284;B;1Story;No;nan
486789;10;1154;3;649;;10396;C;2Story;No;nan
296579;2;1598;1;258;1995;7093;A;2Story;No;nan
190491;3;428;0;45;1995;12609;C;Townhouse;Yes;TA
479253;7;1588;2;436;;5778;D;1Story;No;nan
467115;6;1991;0;-56;1995;8527;B;2Story;No;nan
232745;8;677;2;;2000;9532;D;Townhouse;No;nan
377042;8;2045;2;418;2011;12542;B;2Story;No;nan
225912;6;1151;1;228;1984;2170;D;1Story;No;nan
479627;10;1603;3;655;1991;14875;C;1Story;No;nan
223274;3;1223;1;269;1994;11522;E;Duplex;No;nan
274801;3;1786;0;;2017;9348;A;1Story;No;nan
288757;1;2012;3;;;5601;C;2Story;No;nan
424147;7;1824;2;385;1979;5349;C;2Story;No;nan
288019;5;1498;2;438;1973;8863;C;Townhouse;No;nan
307164;4;1262;0;-2;2015;9481;C;1Story;No;nan
342697;10;1465;3;650;1992;9095;C;2Story;No;nan
196988;4;1828;0;;1983;8479;F;1Story;No;nan
252756;4;1845;0;-55;1972;9296;B;1Story;No;nan
288425;6;1775;1;189;2010;1443;E;1Story;No;nan
266995;8;859;0;2;1986;7202;C;Duplex;No;nan
389334;8;1488;3;638;1962;3850;C;Duplex;No;nan
189473;5;1183;0;;2020;7878;D;1Story;No;nan
288196;6;1832;3;658;1956;11919;E;1Story;No;nan
260640;4;1118;2;467;1991;;C;2Story;No;nan
492591;9;1726;0;-4;1987;5872;E;2Story;No;nan
325124;8;1359;3;581;2001;5451;A;2Story;No;nan
317561;10;560;2;416;1993;;D;Townhouse;No;nan
391265;10;1965;3;680;2013;9662;B;Duplex;No;nan
235683;1;1487;2;471;1962;10362;C;1Story;No;nan
420614;2;2138;1;253;1977;12408;C;1Story;No;nan
408810;9;667;0;44;1950;4985;C;2Story;No;nan
303001;8;1354;0;5;1992;10052;C;Duplex;No;nan
206631;3;1392;2;451;1991;10551;B;1Story;No;nan
365809;8;1635;1;;1999;12960;D;2Story;No;nan
212785;1;837;3;573;2009;5209;C;1Story;No;nan
400641;10;1772;1;163;1950;1989;B;Townhouse;No;nan
397545;4;2456;3;632;2000;7168;B;2Story;No;nan
296939;3;1737;3;606;1965;16426;E;1Story;No;nan
347484;6;1546;0;-12;1988;4714;E;1Story;No;nan
326485;7;811;2;422;1964;;B;1Story;No;nan
278059;4;1113;0;38;1982;1350;B;Duplex;No;nan
307665;7;1472;0;;2002;13445;B;2Story;No;nan
400968;9;1235;0;6;1966;2365;E;2Story;No;nan
185270;2;2013;3;643;1955;1000;E;1Story;No;nan
259745;3;1767;0;-40;1980;8297;A;1Story;No;nan
546527;5;2846;3;631;2018;;E;1Story;No;nan
196635;3;1010;2;358;1989;12258;A;1Story;No;nan
316868;8;1517;3;690;1979;10548;B;1Story;No;nan
256507;10;808;3;716;2018;1998;F;1Story;No;nan
277752;8;400;1;209;1956;7544;E;1Story;Yes;TA
317733;8;1861;0;1;1962;5909;E;2Story;No;nan
401173;9;1748;0;-12;1953;3995;C;Duplex;No;nan
260135;4;1073;0;-33;1999;9301;B;1Story;No;nan
233756;5;1547;0;28;1952;11129;E;2Story;No;nan
303360;5;1185;1;;1961;5584;D;1Story;No;nan
470611;8;1253;1;104;2014;7001;B;2Story;No;nan
359442;7;1340;1;179;1976;7201;C;Townhouse;No;nan
362790;9;1052;1;;1999;6017;E;1Story;No;nan
253560;8;1142;0;62;1966;6718;F;1Story;No;nan
200685;2;1156;3;;2021;6015;D;1Story;No;nan
353343;10;1711;2;450;1981;8374;D;2Story;No;nan
264875;4;400;1;206;2000;6241;A;2Story;No;nan
297791;6;1386;3;704;1966;9281;D;1Story;No;nan
116241;2;956;1;254;1983;6230;D;1Story;No;nan
232259;7;974;0;-9;1984;9940;A;Duplex;No;nan
174017;3;1237;0;69;1973;6165;E;1Story;No;nan
205364;3;1493;3;667;2003;9817;F;1Story;No;nan
206600;2;1393;3;602;1967;5454;B;Townhouse;No;nan
305263;8;968;3;664;1999;10656;E;1Story;No;nan
346642;6;1861;0;21;1995;;D;Duplex;Yes;TA
261349;1;1049;0;-5;1997;7982;C;Townhouse;No;nan
148121;1;1133;2;424;1982;6299;E;1Story;No;nan
318444;7;1642;3;731;1976;7861;B;2Story;No;nan
275586;8;1660;2;393;1950;4442;E;2Story;No;nan
199288;5;1194;1;109;2008;7416;B;Duplex;No;nan
211845;5;400;2;505;1959;4672;E;1Story;No;nan
301040;4;1057;1;171;1974;7285;C;2Story;No;nan
355029;6;1581;1;209;2006;7007;A;Townhouse;No;nan
312603;6;1844;2;425;2015;8990;C;Duplex;No;nan
255712;3;1460;3;709;1964;8197;B;Townhouse;No;nan
329904;9;1261;1;277;1977;13635;A;2Story;No;nan
604739;7;2647;3;608;1962;6470;A;Townhouse;No;nan
282871;1;1314;0;54;1963;7602;E;1Story;Yes;TA
372415;7;1806;1;274;2015;17553;E;2Story;No;nan
208150;5;832;0;1;1983;7329;F;2Story;No;nan
279780;5;955;2;477;1974;10860;E;1Story;No;nan
365835;2;1824;3;701;2003;9730;E;1Story;No;nan
301325;4;2022;2;430;1961;15004;A;2Story;No;nan
440945;6;1305;1;214;1958;3708;E;1Story;No;nan
256003;10;576;0;24;1980;3366;E;1Story;No;nan
420672;7;1416;1;155;2002;4646;A;1Story;No;nan
305763;5;1595;2;426;1992;8518;D;Townhouse;No;nan
366294;9;1549;3;612;1987;4990;C;1Story;No;nan
274467;3;1218;3;717;1991;1600;F;Duplex;No;nan
190146;1;1424;1;205;2021;5227;D;1Story;No;nan
219445;4;1125;1;;1997;9106;F;2Story;No;nan
471991;9;944;0;-9;2016;5289;A;2Story;No;nan
331557;4;1878;2;429;2015;11427;A;2Story;No;nan
151022;2;1549;1;;1965;4624;F;Duplex;No;nan
334529;10;1425;0;-29;1965;;A;2Story;No;nan
308755;5;1246;1;212;1980;6827;C;2Story;No;nan
407924;3;1410;3;652;2007;;D;1Story;No;nan
385162;9;1580;0;;1977;8867;E;2Story;No;nan
447199;4;2364;0;16;1953;12756;B;1Story;No;nan
493132;6;1827;1;202;1959;10070;A;1Story;No;nan
155464;2;1167;2;;2000;6738;C;Duplex;No;nan
341974;6;1172;3;685;1967;9839;C;Duplex;No;nan
304245;3;1094;2;386;1996;10251;B;1Story;No;nan
459151;9;1400;0;22;1981;14135;E;Townhouse;No;nan
172594;2;1094;2;412;1979;7529;D;2Story;No;nan
423076;9;1737;0;5;1985;7751;E;1Story;No;nan
304296;5;400;2;411;1958;11937;B;1Story;No;nan
366493;8;1768;1;132;1985;2004;D;Townhouse;No;nan
196167;2;1638;2;439;1978;7386;F;2Story;No;nan
359858;6;2131;0;-57;1965;10083;D;1Story;No;nan
236863;3;1938;3;677;1970;11142;B;2Story;No;nan
325959;10;1158;3;667;2013;1372;F;2Story;No;nan
309908;5;1882;3;636;2015;3985;C;2Story;No;nan
347408;8;1416;0;;2008;1000;E;2Story;Yes;Ex
300684;10;533;2;390;1977;10619;A;2Story;No;nan
252015;1;1579;3;635;2004;8613;D;2Story;No;nan
225632;5;1188;3;615;1980;12257;F;Townhouse;No;nan
310578;3;1500;3;742;1982;8088;C;Townhouse;No;nan
353021;4;2326;1;274;2009;14723;B;2Story;No;nan
218390;2;1612;0;;1990;5171;A;Townhouse;No;nan
402551;9;991;0;-33;1995;6899;B;Duplex;No;nan
412142;3;1982;0;-32;1998;9238;C;1Story;Yes;TA
272252;2;1681;0;-22;2014;5862;D;Townhouse;No;nan
306451;10;932;0;-42;1991;9251;B;1Story;No;nan
302043;9;697;1;196;1972;7668;A;1Story;No;nan
335326;7;1011;2;480;1976;7493;C;2Story;No;nan
223324;6;1918;1;298;1981;7624;C;2Story;No;nan
218063;1;1349;3;598;1952;10116;D;2Story;No;nan
227488;5;1541;1;178;2009;6971;D;2Story;No;nan
183873;3;831;0;9;1966;4640;E;1Story;No;nan
260749;1;1932;1;157;1981;8202;B;Townhouse;No;nan
270926;4;492;0;;1956;6098;C;1Story;No;nan
208429;2;1172;1;242;2020;;C;Townhouse;No;nan
286600;2;1709;0;28;2018;2807;A;1Story;No;nan
189012;3;939;3;680;2007;10793;C;2Story;No;nan
369733;8;1807;0;-21;1989;9987;E;1Story;No;nan
436424;8;1065;1;213;1997;12222;A;2Story;No;nan
300344;7;887;3;613;2000;8008;A;1Story;No;nan
213533;6;2143;1;239;2006;11236;D;1Story;No;nan
412113;9;1577;3;724;2020;5169;D;1Story;No;nan
338042;4;1760;2;458;1986;2276;C;2Story;Yes;Gd
277735;1;2009;2;412;2004;5745;D;Townhouse;No;nan
244739;8;400;2;480;1990;7382;F;1Story;No;nan
330183;7;1817;1;315;1969;9081;B;2Story;No;nan
248761;7;1119;1;;1982;11843;B;2Story;No;nan
357027;3;1185;3;682;1989;;B;1Story;No;nan
245080;4;1719;3;687;1983;14772;D;1Story;No;nan
362658;10;1318;3;596;2011;8359;C;1Story;No;nan
438742;9;1797;3;644;1968;8302;F;1Story;No;nan
271273;6;1480;0;-21;1992;9015;D;1Story;No;nan
442399;5;1584;2;473;2018;9137;C;1Story;No;nan
337964;3;1255;0;29;2012;9094;A;1Story;No;nan
268215;9;968;0;-5;1959;4303;C;Duplex;No;nan
349413;5;1130;0;-23;1962;10557;B;Duplex;No;nan
262204;5;1449;0;-67;1954;15517;F;2Story;No;nan
349794;4;2419;2;439;2007;5351;C;2Story;No;nan
306954;4;2236;0;-38;2008;7876;B;1Story;No;nan
229249;1;1173;3;617;2008;3882;C;1Story;No;nan
237337;7;1530;1;257;1964;10256;A;1Story;No;nan
393653;9;1356;3;693;1950;10253;C;2Story;No;nan
213649;3;1565;1;200;1987;3488;A;Townhouse;No;nan
287209;2;1629;3;597;2002;4063;D;1Story;Yes;Ex
273389;3;1764;3;627;2001;1755;C;1Story;No;nan
134049;1;400;1;260;1950;12711;C;2Story;No;nan
270555;6;1683;2;459;1960;5484;D;Duplex;No;nan
269254;7;1301;0;-19;2007;7597;A;1Story;No;nan
244731;2;1148;3;662;1989;6900;C;1Story;No;nan
376498;8;1897;2;357;2009;10965;C;Duplex;No;nan
360162;6;2233;0;;1993;9981;C;1Story;No;nan
243396;4;1845;2;519;1955;9820;F;2Story;No;nan
350637;5;1241;2;460;1977;5564;A;Duplex;No;nan
209146;8;962;0;;1980;10044;D;Townhouse;No;nan
148372;3;400;3;644;1957;10785;C;1Story;No;nan
419025;3;1591;2;370;1954;9955;C;1Story;No;nan
274109;4;1790;3;700;2003;4133;E;1Story;No;nan
219214;1;1449;3;615;1966;4611;B;2Story;No;nan
532347;9;1967;3;688;1987;13211;E;2Story;No;nan
264342;8;840;0;5;1958;13832;A;Townhouse;No;nan
406023;8;1414;1;218;1963;7790;C;2Story;No;nan
385317;10;1375;3;608;1975;7786;D;2Story;No;nan
408153;6;1445;1;168;2011;;B;1Story;No;nan
447679;7;2084;1;236;1974;9737;E;1Story;No;nan
364132;6;1448;2;;1985;3672;B;1Story;No;nan
344322;9;1353;3;662;1982;8691;E;1Story;No;nan
229644;3;1032;3;671;1952;4908;C;Duplex;No;nan
316222;3;2164;3;583;1960;7939;D;2Story;No;nan
208445;3;784;1;261;2007;5349;F;1Story;No;nan
404141;10;1224;0;-14;2013;6055;C;1Story;Yes;TA
494151;3;2347;1;;1967;8545;B;1Story;No;nan
452137;9;1734;3;580;1996;6148;E;1Story;No;nan
325617;4;1490;3;683;1993;4703;B;Duplex;No;nan
314959;7;1511;3;682;2008;12361;D;Townhouse;No;nan
303843;9;1027;1;161;1999;4746;F;1Story;No;nan
356357;7;1466;3;634;2018;1069;D;2Story;No;nan
310453;9;1325;2;398;1978;9706;B;1Story;No;nan
230428;3;1590;3;695;2016;7131;B;1Story;No;nan
198580;4;747;0;12;1951;7912;B;2Story;No;nan
365174;8;1699;2;504;1974;8475;C;1Story;No;nan
426910;6;2008;3;668;1968;11812;B;1Story;No;nan
359026;5;1398;2;469;1989;13591;E;1Story;No;nan
244818;4;1824;3;707;1951;8760;C;1Story;No;nan
288787;8;1655;0;22;2014;4473;F;1Story;No;nan
199890;1;1196;3;645;2011;;E;1Story;No;nan
410869;9;971;2;417;2003;9768;F;1Story;No;nan
140756;1;1041;0;-3;1994;11011;B;2Story;No;nan
313664;8;1646;1;252;1998;8412;C;1Story;No;nan
298302;4;1472;0;;2018;6318;B;1Story;No;nan
365912;9;2138;0;26;1987;5280;B;1Story;No;nan
255674;5;1895;0;13;1953;7650;D;Duplex;No;nan
286593;3;1894;2;;1966;3497;E;1Story;No;nan
259205;9;1632;0;24;;9183;A;Duplex;No;nan
372845;9;1019;3;666;2002;8532;B;1Story;No;nan
273838;4;1663;0;-22;1980;8517;B;Townhouse;No;nan
263858;4;1532;0;5;1971;10153;E;1Story;No;nan
407968;8;931;3;640;1960;12353;F;1Story;No;nan
358840;2;2105;3;670;1983;;A;2Story;No;nan
326905;9;2051;1;213;1964;;C;2Story;No;nan
131492;6;928;0;;1959;;F;2Story;No;nan
386905;9;1181;2;434;2002;9655;B;1Story;No;nan
259718;8;1225;0;-18;1997;7977;D;1Story;No;nan
455301;7;1805;0;25;1980;;A;2Story;No;nan
160521;1;1747;3;695;1986;11402;C;Townhouse;No;nan
275196;3;1522;1;200;1977;;C;Townhouse;No;nan
165679;2;1637;0;-32;1980;7761;E;2Story;No;nan
161426;5;856;2;373;2019;7180;B;1Story;No;nan
280460;5;1691;0;-33;1963;9441;B;1Story;No;nan
569476;5;1450;2;427;1965;9449;B;Duplex;No;nan
226409;4;1160;3;606;1974;7179;C;Duplex;No;nan
266892;5;734;1;256;1988;8865;E;Townhouse;No;nan
262185;3;1513;0;10;2015;5677;E;2Story;No;nan
342114;1;1678;1;215;1987;9353;A;Duplex;No;nan
272162;5;649;0;-1;1990;5929;E;Duplex;No;nan
294086;9;1509;2;452;1989;10316;A;2Story;No;nan
396055;9;1561;1;;2013;7050;C;2Story;No;nan
176543;4;1223;0;32;1965;13022;E;1Story;No;nan
269555;3;1690;3;;2008;8117;A;2Story;No;nan
278513;1;1434;2;434;;8714;A;Townhouse;No;nan
210617;2;1642;1;227;1950;3804;B;1Story;No;nan
312024;8;1767;0;-7;1962;12220;D;2Story;No;nan
256690;1;1767;1;255;1979;7886;C;1Story;No;nan
327366;8;2008;0;49;2018;13219;C;Duplex;No;nan
385348;7;1669;2;454;1967;8145;E;2Story;No;nan
